5588;37;Демисезонная;Laura Valorosa;Ботинки женские;4335;Ботинки женские нат.кожа байка;;12.10.2011 14:45;0;0;6;http://obuvimnogo.my1.ru/shop/5588/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5588.jpg;433,5
5589;37;Демисезонная;Laura Valorosa;Ботинки женские;3961;Ботинки женские нат.замша байка;;12.10.2011 14:45;0;0;9;http://obuvimnogo.my1.ru/shop/5589/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5589.jpg;396,1
5590;37;Демисезонная;Laura Valorosa;Ботинки женские;4199;Ботинки женские нат.кожа байка;;12.10.2011 14:45;0;0;6;http://obuvimnogo.my1.ru/shop/5590/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5590.jpg;419,9
5595;37;Демисезонная;Laura Valorosa;Ботинки женские;4063;Ботинки женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5595/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5595.jpg;406,3
5596;37;Демисезонная;Laura Valorosa;Ботинки женские;4063;Ботинки женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5596/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5596.jpg;406,3
5641;37;Демисезонная;LeFollie;Ботинки женские;4227,9;Ботинки женские шевро ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5641/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5641.jpg;422,79
5693;37;Демисезонная;Lena Milan;Ботинки женские;3326,9;Ботинки женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5693/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5693.jpg;332,69
5694;37;Демисезонная;Lena Milan;Ботинки женские;3270,8;Ботинки женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5694/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5694.jpg;327,08
5852;37;Демисезонная;Respect;Ботинки женские;2482;Respect Ботинки жен велюр тек;;12.10.2011 14:45;5;0;7;http://obuvimnogo.my1.ru/shop/5852/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5852.jpg;248,2
5853;37;Демисезонная;Respect;Ботинки женские;3340,5;Ботинки жен кожа тек;;12.10.2011 14:45;5;0;8;http://obuvimnogo.my1.ru/shop/5853/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5853.jpg;334,05
5854;37;Демисезонная;Respect;Ботинки женские;4165;Ботинки жен велюр тек.;;12.10.2011 14:45;4;0;7;http://obuvimnogo.my1.ru/shop/5854/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5854.jpg;416,5
5857;37;Демисезонная;Respect;Ботинки женские;3150,1;Ботинки женские спилок текстиль;;12.10.2011 14:45;5;0;7;http://obuvimnogo.my1.ru/shop/5857/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5857.jpg;315,01
6113;37;Демисезонная;Wilmar;Ботинки женские;3044,7;Ботинки женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/6113/desc/botinki-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6113.jpg;304,47
5391;37;Демисезонная;Elche;Ботфорты женские;6155,7;Ботфорты женские велюр ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5391/desc/botforty-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5391.jpg;615,57
5687;37;Демисезонная;Lena Milan;Ботфорты женские;5244,5;Ботфорты женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5687/desc/botforty-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5687.jpg;524,45
5308;37;Демисезонная;Dino Ricci;Полуботинки женские;2981,8;Полуботинки женские велюр нат.кожа;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5308/desc/polubotinki-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5308.jpg;298,18
5163;37;Демисезонная;Cooper;Полусапоги женские;873,8;Полусапожки женские (резина, текстиль) ПИТОН;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5163/desc/polusapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5163.jpg;87,38
5170;37;Демисезонная;D'oro;Полусапоги женские;3547,9;Полусапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5170/desc/polusapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5170.jpg;354,79
5780;37;Демисезонная;Renais;Полусапоги женские;3145;Сапожки жен.,велюр,черн.,нат.кожа;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5780/desc/polusapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/57/5780.jpg;314,5
5782;37;Демисезонная;Renais;Полусапоги женские;2805;сапожки жен.,велюр,черн.,байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5782/desc/polusapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/57/5782.jpg;280,5
5856;37;Демисезонная;Respect;Полусапоги женские;3636,3;Полусапоги женские нат.кожа текстиль;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5856/desc/polusapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5856.jpg;363,63
6184;37;Демисезонная;S&M;Сапоги женские;6235,6;Сапоги жен Байка;;12.10.2011 14:45;5;0;7;http://obuvimnogo.my1.ru/shop/6184/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6184.jpg;623,56
6185;37;Демисезонная;Кариока;Сапоги женские;5647,4;Сапоги женские нат.кожа байка;;12.10.2011 14:45;5;0;8;http://obuvimnogo.my1.ru/shop/6185/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6185.jpg;564,74
6152;37;Демисезонная;Монро;Сапоги женские;2184,5;Сапоги женские иск.кожа ворсин;;12.10.2011 14:45;4;0;7;http://obuvimnogo.my1.ru/shop/6152/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6152.jpg;218,45
6153;37;Демисезонная;Монро;Сапоги женские;2237,2;Сапоги женские иск.кожа ворсин;;12.10.2011 14:45;5;0;7;http://obuvimnogo.my1.ru/shop/6153/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6153.jpg;223,72
5057;37;Демисезонная;J&Elisabeth;Сапоги женские;2669;Сапоги жен.синий текстиль;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5057/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/50/5057.jpg;266,9
5059;37;Демисезонная;J&Elisabeth;Сапоги женские;2669;Сапоги жен.серый текстиль;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5059/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/50/5059.jpg;266,9
5157;37;Демисезонная;Cooper;Сапоги женские;1570,8;Сапоги женские pu+текстиль байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5157/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5157.jpg;157,08
5158;37;Демисезонная;Cooper;Сапоги женские;984,3;Сапоги жен.,штамп.рез.+иск.кожа,ЧЕРНЫЙ,текст.;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5158/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5158.jpg;98,43
5160;37;Демисезонная;Cooper;Сапоги женские;425;Сапоги жен.,резина,СЛОНЫ СИНИЙ/СЕРЫЙ,текст.;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5160/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5160.jpg;42,5
5161;37;Демисезонная;Cooper;Сапоги женские;425;Сапоги жен.,резина,ПОПУГАИ текст.;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5161/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5161.jpg;42,5
5162;37;Демисезонная;Cooper;Сапоги женские;425;Сапоги жен.,резина,ЗЕБРЫ,текст.;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5162/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5162.jpg;42,5
5165;37;Демисезонная;D'oro;Сапоги женские;5213,9;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;6;http://obuvimnogo.my1.ru/shop/5165/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5165.jpg;521,39
5166;37;Демисезонная;D'oro;Сапоги женские;5128,9;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5166/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5166.jpg;512,89
5168;37;Демисезонная;D'oro;Сапоги женские;4550,9;Сапоги женские спилок байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5168/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5168.jpg;455,09
5169;37;Демисезонная;D'oro;Сапоги женские;4788,9;Сапоги женские велюр байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5169/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/51/5169.jpg;478,89
5309;37;Демисезонная;Dino Ricci;Сапоги женские;3740;Сапоги женские ЧЕРНЫЙ велюр т.п.;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5309/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5309.jpg;374
5311;37;Демисезонная;Dino Ricci;Сапоги женские;3570;Сапожки женские т.п.;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5311/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5311.jpg;357
5314;37;Демисезонная;Dino Ricci;Сапоги женские;4794;Сапоги женские нат.кожа текстиль;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5314/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5314.jpg;479,4
5317;37;Демисезонная;Dino Ricci;Сапоги женские;5185;Сапоги женские нат.кожа текстиль;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5317/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5317.jpg;518,5
5363;37;Демисезонная;Elche;Сапоги женские;4352;Сапоги жен. велюр байка синий;;12.10.2011 14:45;0;0;9;http://obuvimnogo.my1.ru/shop/5363/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5363.jpg;435,2
5365;37;Демисезонная;Elche;Сапоги женские;5834,4;Сапоги женские нат.кожа ворсин;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5365/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5365.jpg;583,44
5366;37;Демисезонная;Elche;Сапоги женские;4879;Сапоги женские нат.кожа ворсин;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5366/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5366.jpg;487,9
5373;37;Демисезонная;Elche;Сапоги женские;5164,6;Сапоги женские велюр ворсин;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5373/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/53/5373.jpg;516,46
5451;37;Демисезонная;Julia Grossi;Сапоги женские;2065,5;Сапоги женские иск.велюр байка;;12.10.2011 14:45;0;0;9;http://obuvimnogo.my1.ru/shop/5451/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/54/5451.jpg;206,55
5453;37;Демисезонная;Julia Grossi;Сапоги женские;4797,4;Сапоги женские велюр байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5453/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/54/5453.jpg;479,74
5454;37;Демисезонная;Julia Grossi;Сапоги женские;4797,4;Сапоги женские велюр байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5454/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/54/5454.jpg;479,74
5455;37;Демисезонная;Julia Grossi;Сапоги женские;5689,9;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5455/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/54/5455.jpg;568,99
5456;37;Демисезонная;Julia Grossi;Сапоги женские;4754,9;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5456/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/54/5456.jpg;475,49
5457;37;Демисезонная;Julia Grossi;Сапоги женские;5264,9;Сапоги женские шевро байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5457/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/54/5457.jpg;526,49
5586;37;Демисезонная;Laura Valorosa;Сапоги женские;5134;Сапоги женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5586/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5586.jpg;513,4
5587;37;Демисезонная;Laura Valorosa;Сапоги женские;5372;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5587/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5587.jpg;537,2
5591;37;Демисезонная;Laura Valorosa;Сапоги женские;5134;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5591/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5591.jpg;513,4
5592;37;Демисезонная;Laura Valorosa;Сапоги женские;6630;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5592/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5592.jpg;663
5593;37;Демисезонная;Laura Valorosa;Сапоги женские;6392;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5593/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5593.jpg;639,2
5594;37;Демисезонная;Laura Valorosa;Сапоги женские;5661;Сапоги женские нат.замша байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5594/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/55/5594.jpg;566,1
5634;37;Демисезонная;LeFollie;Сапоги женские;5332,9;Сапоги женские кожа КРС ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5634/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5634.jpg;533,29
5635;37;Демисезонная;LeFollie;Сапоги женские;5332,9;Сапоги женские кожа КРС ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5635/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5635.jpg;533,29
5636;37;Демисезонная;LeFollie;Сапоги женские;4992,9;Сапоги женские шевро ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5636/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5636.jpg;499,29
5637;37;Демисезонная;LeFollie;Сапоги женские;5162,9;Сапоги женские шевро ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5637/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5637.jpg;516,29
5638;37;Демисезонная;LeFollie;Сапоги женские;4567,9;Сапоги женские велюр ворсин;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5638/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5638.jpg;456,79
5640;37;Демисезонная;LeFollie;Сапоги женские;4482,9;Сапоги женские шевро ворсин;;12.10.2011 14:45;0;0;6;http://obuvimnogo.my1.ru/shop/5640/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5640.jpg;448,29
5685;37;Демисезонная;Lena Milan;Сапоги женские;3230;Сапоги женские ЧЕРНЫЙ замша байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5685/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5685.jpg;323
5686;37;Демисезонная;Lena Milan;Сапоги женские;4059,6;Сапоги жен чер.вел байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5686/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5686.jpg;405,96
5688;37;Демисезонная;Lena Milan;Сапоги женские;5414,5;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5688/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5688.jpg;541,45
5690;37;Демисезонная;Lena Milan;Сапоги женские;4397,9;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5690/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5690.jpg;439,79
5691;37;Демисезонная;Lena Milan;Сапоги женские;4285,7;Сапоги женские нат.замша байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5691/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5691.jpg;428,57
5692;37;Демисезонная;Lena Milan;Сапоги женские;3779,1;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5692/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/56/5692.jpg;377,91
5781;37;Демисезонная;Renais;Сапоги женские;3740;Сапоги жен.,нат.кожа,черн.,байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5781/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/57/5781.jpg;374
5786;37;Демисезонная;Cooper;Сапоги женские;4030,7;Сапоги женские нат.кожа ворсин;;12.10.2011 14:45;5;0;7;http://obuvimnogo.my1.ru/shop/5786/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/57/5786.jpg;403,07
5788;37;Демисезонная;Renais;Сапоги женские;5450,2;Сапоги женские нат.кожа ворсин;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5788/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/57/5788.jpg;545,02
5789;37;Демисезонная;Renais;Сапоги женские;5174,8;Сапоги женские нубук ворсин;;12.10.2011 14:45;5;0;7;http://obuvimnogo.my1.ru/shop/5789/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/57/5789.jpg;517,48
5855;37;Демисезонная;Respect;Сапоги женские;4542,4;Сапоги женские нат.кожа текстиль;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5855/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5855.jpg;454,24
5858;37;Демисезонная;Respect;Сапоги женские;4557,7;Сапоги женские нат.кожа текстиль;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5858/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5858.jpg;455,77
5860;37;Демисезонная;Respect;Сапоги женские;5268,3;Сапоги женские нат.кожа текстиль;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/5860/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5860.jpg;526,83
5861;37;Демисезонная;Respect;Сапоги женские;4923,2;Сапоги женские нат.кожа текстиль;;12.10.2011 14:45;5;0;8;http://obuvimnogo.my1.ru/shop/5861/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/58/5861.jpg;492,32
5929;37;Демисезонная;Tofa;Сапоги женские;2425,9;Сапоги женские иск.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5929/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/59/5929.jpg;242,59
5930;37;Демисезонная;Tofa;Сапоги женские;2361,3;Сапоги женские иск.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5930/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/59/5930.jpg;236,13
6110;37;Демисезонная;Wilmar;Сапоги женские;3213;Сапоги жен. велюр, байка, тунит;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/6110/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6110.jpg;321,3
6111;37;Демисезонная;Wilmar;Сапоги женские;4430,2;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;8;http://obuvimnogo.my1.ru/shop/6111/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6111.jpg;443,02
6112;37;Демисезонная;Wilmar;Сапоги женские;4044,3;Сапоги женские нат.кожа байка;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/6112/desc/sapogi-zhenskie;http://obuvimnogo.my1.ru/_sh/61/6112.jpg;404,43
6866;38;Зима;D'oro;Ботильоны женские;3612,5;Ботил.жен., коричневый, велюр, нат.мех;;27.10.2011 20:35;0;0;3;http://obuvimnogo.my1.ru/shop/6866/desc/botileny-zhenskie;http://obuvimnogo.my1.ru/_sh/68/6866.jpg;361,25
6867;38;Зима;D'oro;Ботильоны женские;3731,5;Ботил. жен., черный, велюр, нат.мех;;27.10.2011 20:38;0;0;3;http://obuvimnogo.my1.ru/shop/6867/desc/botilony-zhenskie;http://obuvimnogo.my1.ru/_sh/68/6867.jpg;373,15
5294;38;Зима;D'oro;Ботильоны женские;4312,9;Ботильоны женские нат.кожа нат.мех;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5294/desc/botilony-zhenskie;http://obuvimnogo.my1.ru/_sh/52/5294.jpg;431,29
5295;38;Зима;D'oro;Ботильоны женские;4482,9;Ботильоны женские спилок нат.мех;;12.10.2011 14:45;0;0;7;http://obuvimnogo.my1.ru/shop/5295/desc/botilony-zhenskie;http://obuvimnogo.my1.ru/_sh/52/5295.jpg;448,29
